date,material_code,material_name,category,unit,current_stock,daily_usage,incoming,dos,safety_stock_days,safety_stock_qty,safety_ratio,shortage_forecast_days,cover_days,coverage_pct,risk_level,stock_value_krw,unit_cost,lead_time_days
2025-05-02,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,11010.1,239.6,759.0,55.1,7,1400,7.86,55.1,14.0,100.0,LOW,935862264,85000,3
2025-05-03,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10776.7,233.4,0.0,53.9,7,1400,7.7,53.9,14.0,100.0,LOW,916022971,85000,3
2025-05-04,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10544.5,232.2,0.0,52.7,7,1400,7.53,52.7,14.0,100.0,LOW,896284178,85000,3
2025-05-05,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10358.1,186.4,0.0,51.8,7,1400,7.4,51.8,14.0,100.0,LOW,880437516,85000,3
2025-05-06,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10162.0,196.1,0.0,50.8,7,1400,7.26,50.8,14.0,100.0,LOW,863766870,85000,3
2025-05-07,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,9938.2,223.7,0.0,49.7,7,1400,7.1,49.7,14.0,100.0,LOW,844750776,85000,3
2025-05-08,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,11385.3,173.3,1620.3,56.9,7,1400,8.13,56.9,14.0,100.0,LOW,967747027,85000,3
2025-05-09,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,11221.5,163.8,0.0,56.1,7,1400,8.02,56.1,14.0,100.0,LOW,953827611,85000,3
2025-05-10,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,11038.6,182.9,0.0,55.2,7,1400,7.88,55.2,14.0,100.0,LOW,938283487,85000,3
2025-05-11,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10874.2,164.4,0.0,54.4,7,1400,7.77,54.4,14.0,100.0,LOW,924306659,85000,3
2025-05-12,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10681.1,193.1,0.0,53.4,7,1400,7.63,53.4,14.0,100.0,LOW,907893644,85000,3
2025-05-13,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10519.3,161.8,0.0,52.6,7,1400,7.51,52.6,14.0,100.0,LOW,894142559,85000,3
2025-05-14,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10281.9,237.4,0.0,51.4,7,1400,7.34,51.4,14.0,100.0,LOW,873961500,85000,3
2025-05-15,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10112.7,169.2,0.0,50.6,7,1400,7.22,50.6,14.0,100.0,LOW,859581175,85000,3
2025-05-16,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,9948.6,164.1,0.0,49.7,7,1400,7.11,49.7,14.0,100.0,LOW,845634546,85000,3
2025-05-17,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,11435.9,207.0,1694.3,57.2,7,1400,8.17,57.2,14.0,100.0,LOW,972052481,85000,3
2025-02-17,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,5269.0,525.5,0.0,10.5,7,3500,1.51,10.5,10.5,75.3,LOW,63227657,12000,3
2025-02-18,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4804.0,465.0,0.0,9.6,7,3500,1.37,9.6,9.6,68.6,LOW,57647842,12000,3
2025-02-19,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4257.9,546.0,0.0,8.5,7,3500,1.22,8.5,8.5,60.8,LOW,51095258,12000,3
2025-02-20,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,3710.0,547.9,0.0,7.4,7,3500,1.06,7.4,7.4,53.0,LOW,44520019,12000,3
2025-02-21,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,3271.0,439.0,0.0,6.5,7,3500,0.93,6.5,6.5,46.7,MEDIUM,39252563,12000,3
2025-02-22,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,2724.7,546.3,0.0,5.4,7,3500,0.78,5.4,5.4,38.9,MEDIUM,32696814,12000,3
2025-02-23,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,2311.1,413.6,0.0,4.6,7,3500,0.66,4.6,4.6,33.0,MEDIUM,27733678,12000,3
2025-02-24,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,1733.1,578.0,0.0,3.5,7,3500,0.5,3.5,3.5,24.8,HIGH,20797346,12000,3
2025-02-25,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,1198.0,535.2,0.0,2.4,7,3500,0.34,2.4,2.4,17.1,CRITICAL,14375519,12000,3
2025-02-26,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,786.1,411.8,0.0,1.6,7,3500,0.22,1.6,1.6,11.2,CRITICAL,9433494,12000,3
2025-02-27,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,3688.6,598.8,3501.3,7.4,7,3500,1.05,7.4,7.4,52.7,LOW,44262850,12000,3
2025-02-28,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,5942.1,486.8,2740.3,11.9,7,3500,1.7,11.9,11.9,84.9,LOW,71304966,12000,3
2025-03-01,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,5481.5,460.6,0.0,11.0,7,3500,1.57,11.0,11.0,78.3,LOW,65778174,12000,3
2025-03-02,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4963.7,517.8,0.0,9.9,7,3500,1.42,9.9,9.9,70.9,LOW,59564526,12000,3
2025-03-03,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4515.0,448.8,0.0,9.0,7,3500,1.29,9.0,9.0,64.5,LOW,54179402,12000,3
2025-03-04,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8448.2,463.0,4396.2,16.9,7,3500,2.41,16.9,14.0,100.0,LOW,101378324,12000,3
2025-03-05,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,7997.3,450.9,0.0,16.0,7,3500,2.28,16.0,14.0,100.0,LOW,95967426,12000,3
2025-03-06,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,7457.4,539.9,0.0,14.9,7,3500,2.13,14.9,14.0,100.0,LOW,89489011,12000,3
2025-03-07,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8931.7,482.5,1956.8,17.9,7,3500,2.55,17.9,14.0,100.0,LOW,107180436,12000,3
2025-03-08,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8443.6,488.1,0.0,16.9,7,3500,2.41,16.9,14.0,100.0,LOW,101323142,12000,3
2025-03-09,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8031.4,412.2,0.0,16.1,7,3500,2.29,16.1,14.0,100.0,LOW,96376913,12000,3
2025-03-10,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,7567.6,463.8,0.0,15.1,7,3500,2.16,15.1,14.0,100.0,LOW,90811205,12000,3
2025-03-11,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8985.5,448.5,1866.4,18.0,7,3500,2.57,18.0,14.0,100.0,LOW,107825407,12000,3
2025-03-12,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8559.7,425.7,0.0,17.1,7,3500,2.45,17.1,14.0,100.0,LOW,102716776,12000,3
2025-03-13,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8153.5,406.2,0.0,16.3,7,3500,2.33,16.3,14.0,100.0,LOW,97842542,12000,3
2025-03-14,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,7728.5,425.1,0.0,15.5,7,3500,2.21,15.5,14.0,100.0,LOW,92741641,12000,3
2025-03-15,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,7273.4,455.1,0.0,14.5,7,3500,2.08,14.5,14.0,100.0,LOW,87280353,12000,3
2025-03-16,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,6755.7,517.6,0.0,13.5,7,3500,1.93,13.5,13.5,96.5,LOW,81068928,12000,3
2025-03-17,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,6194.1,561.7,0.0,12.4,7,3500,1.77,12.4,12.4,88.5,LOW,74328781,12000,3
2025-03-18,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,5742.9,451.1,0.0,11.5,7,3500,1.64,11.5,11.5,82.0,LOW,68914996,12000,3
2025-03-19,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,5306.7,436.2,0.0,10.6,7,3500,1.52,10.6,10.6,75.8,LOW,63680183,12000,3
2025-03-20,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4819.5,487.2,0.0,9.6,7,3500,1.38,9.6,9.6,68.8,LOW,57833795,12000,3
2025-03-21,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4406.0,413.5,0.0,8.8,7,3500,1.26,8.8,8.8,62.9,LOW,52872090,12000,3
2025-03-22,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,3861.4,544.6,0.0,7.7,7,3500,1.1,7.7,7.7,55.2,LOW,46336719,12000,3
2025-03-23,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,6962.5,515.8,3616.9,13.9,7,3500,1.99,13.9,13.9,99.5,LOW,83550428,12000,3
2025-03-24,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,6485.0,477.5,0.0,13.0,7,3500,1.85,13.0,13.0,92.6,LOW,77820545,12000,3
2025-03-25,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,6026.3,458.7,0.0,12.1,7,3500,1.72,12.1,12.1,86.1,LOW,72316062,12000,3
2025-03-26,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,5514.9,511.5,0.0,11.0,7,3500,1.58,11.0,11.0,78.8,LOW,66178290,12000,3
2025-03-27,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4953.3,561.5,0.0,9.9,7,3500,1.42,9.9,9.9,70.8,LOW,59439767,12000,3
2025-03-28,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4549.5,403.8,0.0,9.1,7,3500,1.3,9.1,9.1,65.0,LOW,54594298,12000,3
2025-03-29,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,4122.9,426.6,0.0,8.2,7,3500,1.18,8.2,8.2,58.9,LOW,49475271,12000,3
2025-03-30,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,8372.8,411.4,4661.3,16.7,7,3500,2.39,16.7,14.0,100.0,LOW,100473582,12000,3
2025-03-31,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,10715.9,404.9,2748.0,21.4,7,3500,3.06,21.4,14.0,100.0,LOW,128590494,12000,3
2025-04-01,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,14015.2,582.3,3881.7,28.0,7,3500,4.0,28.0,14.0,100.0,LOW,168182490,12000,3
2025-04-02,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,13428.9,586.3,0.0,26.9,7,3500,3.84,26.9,14.0,100.0,LOW,161146415,12000,3
2025-04-03,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,13012.1,416.7,0.0,26.0,7,3500,3.72,26.0,14.0,100.0,LOW,156145475,12000,3
2025-04-04,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,15084.8,577.3,2650.0,30.2,7,3500,4.31,30.2,14.0,100.0,LOW,181017825,12000,3
2025-04-05,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,14673.9,410.9,0.0,29.3,7,3500,4.19,29.3,14.0,100.0,LOW,176087107,12000,3
2025-04-06,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,14188.3,485.6,0.0,28.4,7,3500,4.05,28.4,14.0,100.0,LOW,170259465,12000,3
2025-04-07,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,16311.3,473.4,2596.4,32.6,7,3500,4.66,32.6,14.0,100.0,LOW,195735950,12000,3
2025-04-08,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,15784.1,527.2,0.0,31.6,7,3500,4.51,31.6,14.0,100.0,LOW,189409386,12000,3
2025-04-09,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,15279.4,504.7,0.0,30.6,7,3500,4.37,30.6,14.0,100.0,LOW,183353208,12000,3
2025-04-10,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,14714.4,565.0,0.0,29.4,7,3500,4.2,29.4,14.0,100.0,LOW,176572701,12000,3
2025-04-11,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,17906.8,553.0,3745.5,35.8,7,3500,5.12,35.8,14.0,100.0,LOW,214882116,12000,3
2025-04-12,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,17501.7,405.1,0.0,35.0,7,3500,5.0,35.0,14.0,100.0,LOW,210020748,12000,3
2025-04-13,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,17048.2,453.5,0.0,34.1,7,3500,4.87,34.1,14.0,100.0,LOW,204578952,12000,3
2025-04-14,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,16528.3,520.0,0.0,33.1,7,3500,4.72,33.1,14.0,100.0,LOW,198339029,12000,3
2025-04-15,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,15943.0,585.2,0.0,31.9,7,3500,4.56,31.9,14.0,100.0,LOW,191316136,12000,3
2025-04-16,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,15488.3,454.7,0.0,31.0,7,3500,4.43,31.0,14.0,100.0,LOW,185859260,12000,3
2025-04-17,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,14917.6,570.7,0.0,29.8,7,3500,4.26,29.8,14.0,100.0,LOW,179011270,12000,3
2025-04-18,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,16954.9,533.9,2571.2,33.9,7,3500,4.84,33.9,14.0,100.0,LOW,203458794,12000,3
2025-04-19,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,19601.1,412.7,3058.9,39.2,7,3500,5.6,39.2,14.0,100.0,LOW,235213151,12000,3
2025-04-20,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,19184.2,416.9,0.0,38.4,7,3500,5.48,38.4,14.0,100.0,LOW,230210938,12000,3
2025-04-21,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,18595.5,588.7,0.0,37.2,7,3500,5.31,37.2,14.0,100.0,LOW,223146360,12000,3
2025-04-22,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,18038.9,556.6,0.0,36.1,7,3500,5.15,36.1,14.0,100.0,LOW,216466643,12000,3
2025-04-23,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,21206.7,519.6,3687.4,42.4,7,3500,6.06,42.4,14.0,100.0,LOW,254480976,12000,3
2025-04-24,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20679.1,527.7,0.0,41.4,7,3500,5.91,41.4,14.0,100.0,LOW,248148935,12000,3
2025-04-25,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,22268.1,591.9,2180.9,44.5,7,3500,6.36,44.5,14.0,100.0,LOW,267216673,12000,3
2025-04-26,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,21703.9,564.1,0.0,43.4,7,3500,6.2,43.4,14.0,100.0,LOW,260447348,12000,3
2025-04-27,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,21223.6,480.4,0.0,42.4,7,3500,6.06,42.4,14.0,100.0,LOW,254683044,12000,3
2025-04-28,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20728.1,495.4,0.0,41.5,7,3500,5.92,41.5,14.0,100.0,LOW,248737764,12000,3
2025-04-29,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20141.6,586.5,0.0,40.3,7,3500,5.75,40.3,14.0,100.0,LOW,241699791,12000,3
2025-04-30,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,19647.9,493.8,0.0,39.3,7,3500,5.61,39.3,14.0,100.0,LOW,235774695,12000,3
2025-05-01,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,19219.5,428.4,0.0,38.4,7,3500,5.49,38.4,14.0,100.0,LOW,230633909,12000,3
2025-05-02,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,18697.1,522.4,0.0,37.4,7,3500,5.34,37.4,14.0,100.0,LOW,224365088,12000,3
2025-05-03,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,18282.9,414.2,0.0,36.6,7,3500,5.22,36.6,14.0,100.0,LOW,219394890,12000,3
2025-05-04,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,17836.3,446.6,0.0,35.7,7,3500,5.1,35.7,14.0,100.0,LOW,214035515,12000,3
2025-05-05,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20802.8,572.7,3539.2,41.6,7,3500,5.94,41.6,14.0,100.0,LOW,249633555,12000,3
2025-05-06,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20203.7,599.1,0.0,40.4,7,3500,5.77,40.4,14.0,100.0,LOW,242444417,12000,3
2025-05-07,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,19792.5,411.2,0.0,39.6,7,3500,5.65,39.6,14.0,100.0,LOW,237509628,12000,3
2025-05-08,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20974.6,434.3,1616.4,41.9,7,3500,5.99,41.9,14.0,100.0,LOW,251695052,12000,3
2025-05-09,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20550.2,424.4,0.0,41.1,7,3500,5.87,41.1,14.0,100.0,LOW,246602520,12000,3
2025-05-10,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,20070.9,479.4,0.0,40.1,7,3500,5.73,40.1,14.0,100.0,LOW,240850308,12000,3
2025-05-11,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,19497.0,573.8,0.0,39.0,7,3500,5.57,39.0,14.0,100.0,LOW,233964289,12000,3
2025-05-12,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,19014.9,482.1,0.0,38.0,7,3500,5.43,38.0,14.0,100.0,LOW,228178586,12000,3
2025-05-13,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,18444.2,570.6,0.0,36.9,7,3500,5.27,36.9,14.0,100.0,LOW,221330805,12000,3
2025-05-14,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,21801.7,455.4,3812.8,43.6,7,3500,6.23,43.6,14.0,100.0,LOW,261619855,12000,3
2025-05-15,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,21252.4,549.3,0.0,42.5,7,3500,6.07,42.5,14.0,100.0,LOW,255028584,12000,3
2025-05-16,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,24298.1,451.9,3497.7,48.6,7,3500,6.94,48.6,14.0,100.0,LOW,291577518,12000,3
2025-05-17,CP-PCB-01,PCB 기판 (Printed Circuit Board),전자부품,매,23802.4,495.7,0.0,47.6,7,3500,6.8,47.6,14.0,100.0,LOW,285628627,12000,3
